comp_name,dep_status,duration,end_date,etl_type,failed_steps,i_load_plan,name,nb_run,row_tag,running_steps,sess_no,start_date,status,succ_steps,total_steps
116809 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-11 02:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,418,0,116809,2020-06-11 02:17:32.0,Completed,4,7
116808 - 1 - apl-scm-mfg-quality-conditional,,00:01,2020-06-11 02:14:31.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,419,0,116808,2020-06-11 02:12:37.0,Completed,0,5
116807 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 02:12:50.0,CDP-OCI,0,460,sds-fia-app om custom load,1,420,0,116807,2020-06-11 02:12:33.0,Completed,15,15
116805 - 1 - sds-fia-app om custom load,,-1:58,2020-06-11 02:05:00.0,CDP-OCI,0,460,sds-fia-app om custom load,1,421,0,116805,2020-06-11 02:06:28.0,Completed,15,15
116806 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:45,2020-06-11 02:52:07.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,422,0,116806,2020-06-11 02:06:19.0,Completed,37,37
116804 - 1 - sds-oalodi-app plan1,,00:00,2020-06-11 02:05:03.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,423,0,116804,2020-06-11 02:04:48.0,Completed,5,5
116802 - 1 - sds-oalprj-app stream replicate hourly,,-1:58,2020-06-11 02:03:00.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,424,0,116802,2020-06-11 02:04:37.0,Completed,5,5
116801 - 1 - appl-monitor-app plan,,-1:58,2020-06-11 02:03:09.0,CDP-OCI,0,774,appl-monitor-app plan,1,425,0,116801,2020-06-11 02:04:37.0,Completed,5,5
116803 - 1 - sds-fia-erp hourly load plan Fin01,,00:02,2020-06-11 02:05:23.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,426,0,116803,2020-06-11 02:02:57.0,Completed,229,408
116800 - 1 - sds-fia-app hourly plan1,,00:14,2020-06-11 02:17:22.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,427,0,116800,2020-06-11 02:02:46.0,Completed,1609,4044
116799 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-11 02:04:04.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,428,0,116799,2020-06-11 02:02:41.0,Completed,178,178
116798 - 1 - fdl-common-app hourly consume,,00:05,2020-06-11 02:08:07.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,429,0,116798,2020-06-11 02:02:35.0,Completed,48,63
116797 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-11 02:00:14.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,430,0,116797,2020-06-11 02:00:12.0,Completed,0,8
116796 - 1 - apl-scm-app 400 pricing hourly load plan,,00:04,2020-06-11 02:04:18.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,431,0,116796,2020-06-11 02:00:00.0,Completed,13,13
116794 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:58:55.0,CDP-OCI,0,460,sds-fia-app om custom load,1,432,0,116794,2020-06-11 01:58:41.0,Completed,15,15
116795 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 01:56:56.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,433,0,116795,2020-06-11 01:56:54.0,Completed,0,5
116793 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:51:09.0,CDP-OCI,0,460,sds-fia-app om custom load,1,434,0,116793,2020-06-11 01:50:55.0,Completed,15,15
116792 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:43:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,435,0,116792,2020-06-11 01:43:08.0,Completed,15,15
116791 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-11 01:42:40.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,436,0,116791,2020-06-11 01:42:38.0,Completed,0,8
116790 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 01:41:13.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,437,0,116790,2020-06-11 01:41:11.0,Completed,0,5
116789 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:35:36.0,CDP-OCI,0,460,sds-fia-app om custom load,1,438,0,116789,2020-06-11 01:35:24.0,Completed,15,15
116788 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-11 01:32:56.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,439,0,116788,2020-06-11 01:32:34.0,Completed,4,7
116787 - 1 - apl-scm-app 101 inventory hourly load plan,,00:24,2020-06-11 01:56:40.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,440,0,116787,2020-06-11 01:32:33.0,Completed,18,18
116786 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:27:52.0,CDP-OCI,0,460,sds-fia-app om custom load,1,441,0,116786,2020-06-11 01:27:38.0,Completed,15,15
116785 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-11 01:25:06.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,442,0,116785,2020-06-11 01:25:04.0,Completed,0,8
116784 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 01:23:38.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,443,0,116784,2020-06-11 01:23:36.0,Completed,0,5
116783 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:20:05.0,CDP-OCI,0,460,sds-fia-app om custom load,1,444,0,116783,2020-06-11 01:19:53.0,Completed,15,15
116782 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-11 01:17:53.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,445,0,116782,2020-06-11 01:17:32.0,Completed,4,7
116781 - 1 - sds-fia-app om custom load,,00:02,2020-06-11 01:12:20.0,CDP-OCI,0,460,sds-fia-app om custom load,1,446,0,116781,2020-06-11 01:09:57.0,Completed,15,15
116779 - 1 - apl-scm-core quality conditional load plan,,-1:58,2020-06-11 01:07:32.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,447,0,116779,2020-06-11 01:09:21.0,Completed,0,8
116780 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:47,2020-06-11 01:55:38.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,448,0,116780,2020-06-11 01:08:37.0,Completed,37,37
116778 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 01:06:03.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,449,0,116778,2020-06-11 01:06:01.0,Completed,0,5
116775 - 1 - sds-fia-app hourly plan1,,00:13,2020-06-11 01:18:06.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,450,0,116775,2020-06-11 01:04:44.0,Completed,1609,4044
116777 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 01:04:16.0,CDP-OCI,0,460,sds-fia-app om custom load,1,451,0,116777,2020-06-11 01:03:38.0,Completed,15,15
116776 - 1 - sds-fia-erp hourly load plan Fin01,,00:04,2020-06-11 01:07:16.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,452,0,116776,2020-06-11 01:02:59.0,Completed,229,408
116774 - 1 - sds-oalodi-app plan1,,00:00,2020-06-11 01:02:55.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,453,0,116774,2020-06-11 01:02:44.0,Completed,5,5
116772 - 1 - fdl-common-app hourly consume,,00:05,2020-06-11 01:08:13.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,454,0,116772,2020-06-11 01:02:37.0,Completed,48,63
116771 - 1 - appl-monitor-app plan,,00:00,2020-06-11 01:02:59.0,CDP-OCI,0,774,appl-monitor-app plan,1,455,0,116771,2020-06-11 01:02:34.0,Completed,5,5
116770 - 1 - sds-oalprj-app stream replicate hourly,,-1:58,2020-06-11 01:00:50.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,456,0,116770,2020-06-11 01:02:34.0,Completed,5,5
116773 - 1 - sds-fia-app hourly auto load plan1,,00:03,2020-06-11 01:04:06.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,457,0,116773,2020-06-11 01:00:52.0,Completed,178,178
116769 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:57:57.0,CDP-OCI,0,460,sds-fia-app om custom load,1,458,0,116769,2020-06-11 00:57:45.0,Completed,15,15
116768 - 1 - sds-osvc-app load plan,,00:01,2020-06-11 00:57:56.0,CDP-OCI,0,862,sds-osvc-app load plan,1,459,0,116768,2020-06-11 00:56:44.0,Completed,24,24
116767 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-11 00:51:49.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,460,0,116767,2020-06-11 00:51:47.0,Completed,0,8
116766 - 1 - apl-scm-app 201 MAKE hourly load plan,,01:02,2020-06-11 01:53:02.0,CDP-OCI,0,849,apl-scm-app 201 MAKE hourly load plan,1,461,0,116766,2020-06-11 00:50:43.0,Completed,13,13
116765 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 00:50:20.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,462,0,116765,2020-06-11 00:50:18.0,Completed,0,5
116764 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:50:13.0,CDP-OCI,0,460,sds-fia-app om custom load,1,463,0,116764,2020-06-11 00:49:59.0,Completed,15,15
116763 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:42:27.0,CDP-OCI,0,460,sds-fia-app om custom load,1,464,0,116763,2020-06-11 00:42:14.0,Completed,15,15
116761 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:34:40.0,CDP-OCI,0,460,sds-fia-app om custom load,1,465,0,116761,2020-06-11 00:34:28.0,Completed,15,15
116760 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-11 00:34:15.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,466,0,116760,2020-06-11 00:34:13.0,Completed,0,8
116762 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 00:32:46.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,467,0,116762,2020-06-11 00:32:44.0,Completed,0,5
116758 - 1 - sds-fia-app daily initial auto load plan,,00:01,2020-06-11 00:33:48.0,CDP-OCI,0,1461,sds-fia-app daily initial auto load plan,1,468,0,116758,2020-06-11 00:32:38.0,Completed,178,178
116759 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-11 00:55:48.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,469,0,116759,2020-06-11 00:32:38.0,Completed,18,18
116757 - 1 - apl-scm-scp OPTION LP,,-1:58,2020-06-11 00:31:13.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,470,0,116757,2020-06-11 00:32:33.0,Completed,4,7
116756 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:26:56.0,CDP-OCI,0,460,sds-fia-app om custom load,1,471,0,116756,2020-06-11 00:26:42.0,Completed,15,15
116755 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:19:10.0,CDP-OCI,0,460,sds-fia-app om custom load,1,472,0,116755,2020-06-11 00:18:58.0,Completed,15,15
116754 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-11 00:17:53.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,473,0,116754,2020-06-11 00:17:32.0,Completed,4,7
116753 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-11 00:17:03.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,474,0,116753,2020-06-11 00:17:01.0,Completed,0,5
116752 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-11 00:16:41.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,475,0,116752,2020-06-11 00:16:39.0,Completed,0,8
116751 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:43,2020-06-11 00:57:56.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,476,0,116751,2020-06-11 00:14:08.0,Completed,37,37
116750 - 1 - sds-fia-app om custom load,,00:00,2020-06-11 00:11:25.0,CDP-OCI,0,460,sds-fia-app om custom load,1,477,0,116750,2020-06-11 00:11:02.0,Completed,15,15
116748 - 1 - sds-fia-app om custom load,,-1:58,2020-06-11 00:03:29.0,CDP-OCI,0,460,sds-fia-app om custom load,1,478,0,116748,2020-06-11 00:04:56.0,Completed,15,15
116745 - 1 - fdl-common-app hourly consume,,00:08,2020-06-11 00:12:53.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,479,0,116745,2020-06-11 00:04:43.0,Completed,48,63
116746 - 1 - sds-oalprj-app stream replicate hourly,,-1:58,2020-06-11 00:03:02.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,480,0,116746,2020-06-11 00:04:43.0,Completed,5,5
116744 - 1 - sds-atgbi-app plan,,00:02,2020-06-11 00:07:17.0,CDP-OCI,0,21,sds-atgbi-app plan,1,481,0,116744,2020-06-11 00:04:40.0,Completed,2,2
116741 - 1 - sds-atgbi-app smoke-test plan,,00:00,2020-06-11 00:05:14.0,CDP-OCI,0,775,sds-atgbi-app smoke-test plan,1,482,0,116741,2020-06-11 00:04:39.0,Completed,4,4
116749 - 1 - sds-oalodi-app plan1,,00:00,2020-06-11 00:03:25.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,483,0,116749,2020-06-11 00:03:09.0,Completed,5,5
116747 - 1 - sds-fia-erp hourly load plan Fin01,,00:04,2020-06-11 00:07:40.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,484,0,116747,2020-06-11 00:03:04.0,Completed,229,408
116740 - 1 - sds-fia-app hourly plan1,,00:14,2020-06-11 00:17:36.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,485,0,116740,2020-06-11 00:02:49.0,Completed,1609,4044
116742 - 1 - fdl-common-app smoke-test plan,,00:02,2020-06-11 00:04:49.0,CDP-OCI,0,826,fdl-common-app smoke-test plan,1,486,0,116742,2020-06-11 00:02:48.0,Completed,2,2
116743 - 1 - appl-monitor-app plan,,00:00,2020-06-11 00:03:20.0,CDP-OCI,0,774,appl-monitor-app plan,1,487,0,116743,2020-06-11 00:02:48.0,Completed,5,5
116737 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-11 00:03:59.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,488,0,116737,2020-06-11 00:02:38.0,Completed,178,178
116738 - 1 - sds-gsi-app smoke-test plan,,-1:58,2020-06-11 00:00:53.0,CDP-OCI,0,825,sds-gsi-app smoke-test plan,1,489,0,116738,2020-06-11 00:02:38.0,Completed,1,1
116739 - 1 - sds-gec-app smoke-test plan,,00:00,2020-06-11 00:02:56.0,CDP-OCI,0,776,sds-gec-app smoke-test plan,1,490,0,116739,2020-06-11 00:02:38.0,Completed,2,2
116735 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 23:59:29.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,491,0,116735,2020-06-10 23:59:27.0,Completed,0,5
116734 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 23:59:07.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,492,0,116734,2020-06-10 23:59:05.0,Completed,0,8
116736 - 1 - apl-crm-app general daily plan,,03:08,2020-06-11 03:07:42.0,CDP-OCI,0,1205,apl-crm-app general daily plan,1,493,0,116736,2020-06-10 23:59:02.0,Completed,16,16
116733 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 23:56:39.0,CDP-OCI,0,460,sds-fia-app om custom load,1,494,0,116733,2020-06-10 23:56:26.0,Completed,15,15
116732 - 1 - apl-scm-app 400 pricing hourly load plan,,00:04,2020-06-10 23:57:28.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,495,0,116732,2020-06-10 23:53:26.0,Completed,13,13
116731 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 23:48:54.0,CDP-OCI,0,460,sds-fia-app om custom load,1,496,0,116731,2020-06-10 23:48:40.0,Completed,15,15
116730 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 23:41:55.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,497,0,116730,2020-06-10 23:41:53.0,Completed,0,5
116729 - 1 - apl-scm-core quality conditional load plan,,00:01,2020-06-10 23:41:33.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,498,0,116729,2020-06-10 23:39:39.0,Completed,0,8
116728 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 23:41:06.0,CDP-OCI,0,460,sds-fia-app om custom load,1,499,0,116728,2020-06-10 23:39:00.0,Completed,15,15
116724 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-10 23:55:34.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,500,0,116724,2020-06-10 23:32:32.0,Completed,18,18
116727 - 1 - apl-scm-app 509 SCP PvA Three Hourly load plan,,00:10,2020-06-10 23:42:09.0,CDP-OCI,0,1074,apl-scm-app 509 SCP PvA Three Hourly load plan,1,501,0,116727,2020-06-10 23:31:47.0,Completed,2,2
116726 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 23:33:18.0,CDP-OCI,0,460,sds-fia-app om custom load,1,502,0,116726,2020-06-10 23:31:13.0,Completed,15,15
116725 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 23:31:05.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,503,0,116725,2020-06-10 23:30:41.0,Completed,4,7
116723 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 23:26:12.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,504,0,116723,2020-06-10 23:26:10.0,Completed,0,5
116722 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 23:25:32.0,CDP-OCI,0,460,sds-fia-app om custom load,1,505,0,116722,2020-06-10 23:25:18.0,Completed,15,15
116721 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 23:23:59.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,506,0,116721,2020-06-10 23:23:57.0,Completed,0,8
116720 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:39,2020-06-11 00:01:36.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,507,0,116720,2020-06-10 23:22:20.0,Completed,37,37
116719 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 23:17:46.0,CDP-OCI,0,460,sds-fia-app om custom load,1,508,0,116719,2020-06-10 23:17:34.0,Completed,15,15
116718 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 23:17:55.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,509,0,116718,2020-06-10 23:17:32.0,Completed,4,7
116716 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 23:10:01.0,CDP-OCI,0,460,sds-fia-app om custom load,1,510,0,116716,2020-06-10 23:09:45.0,Completed,15,15
116717 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 23:08:38.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,511,0,116717,2020-06-10 23:08:36.0,Completed,0,5
116715 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 23:06:25.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,512,0,116715,2020-06-10 23:06:22.0,Completed,0,8
116714 - 1 - fdl-common-app hourly consume,,00:05,2020-06-10 23:11:00.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,513,0,116714,2020-06-10 23:05:22.0,Completed,48,63
116713 - 1 - sds-fia-app hourly plan1,,00:12,2020-06-10 23:17:33.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,514,0,116713,2020-06-10 23:05:21.0,Completed,1609,4044
116710 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 23:04:24.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,515,0,116710,2020-06-10 23:02:39.0,Completed,178,178
116708 - 1 - appl-monitor-app plan,,00:00,2020-06-10 23:02:50.0,CDP-OCI,0,774,appl-monitor-app plan,1,516,0,116708,2020-06-10 23:02:32.0,Completed,5,5
116707 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 23:02:12.0,CDP-OCI,0,460,sds-fia-app om custom load,1,517,0,116707,2020-06-10 23:01:58.0,Completed,15,15
116712 - 1 - sds-fia-erp hourly load plan Fin01,,00:04,2020-06-10 23:05:05.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,518,0,116712,2020-06-10 23:00:59.0,Completed,229,408
116711 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 23:00:59.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,519,0,116711,2020-06-10 23:00:48.0,Completed,5,5
116709 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 23:00:49.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,520,0,116709,2020-06-10 23:00:41.0,Completed,5,5
116706 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 22:54:26.0,CDP-OCI,0,460,sds-fia-app om custom load,1,521,0,116706,2020-06-10 22:54:13.0,Completed,15,15
116705 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 22:52:55.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,522,0,116705,2020-06-10 22:52:53.0,Completed,0,5
116704 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 22:48:50.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,523,0,116704,2020-06-10 22:48:48.0,Completed,0,8
116703 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 22:46:41.0,CDP-OCI,0,460,sds-fia-app om custom load,1,524,0,116703,2020-06-10 22:46:28.0,Completed,15,15
116702 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 22:38:56.0,CDP-OCI,0,460,sds-fia-app om custom load,1,525,0,116702,2020-06-10 22:38:40.0,Completed,15,15
116701 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 22:35:20.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,526,0,116701,2020-06-10 22:35:18.0,Completed,0,5
116700 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 22:32:54.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,527,0,116700,2020-06-10 22:32:32.0,Completed,4,7
116699 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-10 22:55:51.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,528,0,116699,2020-06-10 22:32:32.0,Completed,18,18
116698 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 22:31:16.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,529,0,116698,2020-06-10 22:31:14.0,Completed,0,8
116697 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 22:31:08.0,CDP-OCI,0,460,sds-fia-app om custom load,1,530,0,116697,2020-06-10 22:30:54.0,Completed,15,15
116696 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:43,2020-06-10 23:09:47.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,531,0,116696,2020-06-10 22:26:04.0,Completed,37,37
116695 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 22:23:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,532,0,116695,2020-06-10 22:23:08.0,Completed,15,15
116694 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 22:17:46.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,533,0,116694,2020-06-10 22:17:44.0,Completed,0,5
116693 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 22:17:53.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,534,0,116693,2020-06-10 22:17:32.0,Completed,4,7
116692 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 22:15:34.0,CDP-OCI,0,460,sds-fia-app om custom load,1,535,0,116692,2020-06-10 22:13:28.0,Completed,15,15
116691 - 1 - apl-scm-core quality conditional load plan,,00:01,2020-06-10 22:13:42.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,536,0,116691,2020-06-10 22:11:48.0,Completed,0,8
116690 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 22:07:47.0,CDP-OCI,0,460,sds-fia-app om custom load,1,537,0,116690,2020-06-10 22:05:39.0,Completed,15,15
116688 - 1 - sds-fia-app hourly plan1,,00:13,2020-06-10 22:17:51.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,538,0,116688,2020-06-10 22:04:46.0,Failed,1608,4044
116689 - 1 - sds-fia-erp hourly load plan Fin01,,00:04,2020-06-10 22:07:28.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,539,0,116689,2020-06-10 22:03:04.0,Failed,228,408
116687 - 1 - fdl-common-app hourly consume,,00:07,2020-06-10 22:10:22.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,540,0,116687,2020-06-10 22:02:45.0,Completed,48,63
116685 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 22:04:07.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,541,0,116685,2020-06-10 22:02:41.0,Completed,178,178
116686 - 1 - sds-oalodi-app plan1,,-1:58,2020-06-10 22:01:01.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,542,0,116686,2020-06-10 22:02:41.0,Completed,5,5
116683 - 1 - appl-monitor-app plan,,00:00,2020-06-10 22:02:51.0,CDP-OCI,0,774,appl-monitor-app plan,1,543,0,116683,2020-06-10 22:02:32.0,Completed,5,5
116684 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 22:02:41.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,544,0,116684,2020-06-10 22:02:32.0,Completed,5,5
116682 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 22:00:12.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,545,0,116682,2020-06-10 22:00:10.0,Completed,0,5
116681 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 21:59:58.0,CDP-OCI,0,460,sds-fia-app om custom load,1,546,0,116681,2020-06-10 21:59:44.0,Completed,15,15
116680 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 21:56:07.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,547,0,116680,2020-06-10 21:56:05.0,Completed,0,8
116678 - 1 - apl-scm-app 201 MAKE hourly load plan,,00:57,2020-06-10 22:48:11.0,CDP-OCI,0,849,apl-scm-app 201 MAKE hourly load plan,1,548,0,116678,2020-06-10 21:50:29.0,Completed,13,13
116679 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 21:52:11.0,CDP-OCI,0,460,sds-fia-app om custom load,1,549,0,116679,2020-06-10 21:50:07.0,Completed,15,15
116677 - 1 - apl-scm-app 400 pricing hourly load plan,,00:05,2020-06-10 21:50:54.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,550,0,116677,2020-06-10 21:45:07.0,Completed,13,13
116675 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 21:44:26.0,CDP-OCI,0,460,sds-fia-app om custom load,1,551,0,116675,2020-06-10 21:44:12.0,Completed,15,15
116676 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 21:42:38.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,552,0,116676,2020-06-10 21:42:35.0,Completed,0,5
